attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,class
0,1,0,58,0,0,0,0,0,0,0,0,0,0,749,1,0,0,0,0,0,0,0,0,710,0,0,0,1,0,1,0,0,0,0,0,0,0,0,404,0,1,0,1,0,0,0,0,1
0,0,0,109,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,1,0,1,0,0,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,-1
0,0,0,91,0,0,0,1,1,0,0,0,0,0,874,0,0,0,1,0,0,0,0,0,455,0,0,0,0,0,0,105,0,0,0,0,0,0,0,383,1,0,0,0,0,0,0,1,1
0,0,0,72,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,400,1,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,-1
0,0,0,124,0,0,0,1,1,0,0,0,0,0,937,1,0,0,1,0,0,0,0,0,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,555,0,0,0,1,0,0,0,0,1
1,0,0,150,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,611,0,0,1,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,1,0,0,-1
0,0,0,127,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,455,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,-1
0,0,0,22,0,0,1,1,0,0,0,0,0,0,687,1,0,0,1,0,0,0,0,0,222,0,1,0,0,0,0,0,0,0,1,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,70,0,0,0,1,0,399,0,0,0,0,562,1,1,0,1,0,0,0,0,0,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,424,1,0,0,0,0,0,0,0,-1
0,0,0,137,0,0,0,1,1,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,174,1,1,0,1,0,0,0,0,0,0,999,0,0,0,1,0,0,0,0,0,666,0,0,0,0,0,0,0,1,0,0,0,0,0,1,303,0,0,0,0,0,0,0,0,-1
0,0,0,250,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,1,0,0,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,484,0,0,0,1,0,0,0,0,-1
0,0,0,132,0,0,1,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,1,0,0,0,0,0,0,-1
0,0,0,124,0,0,0,1,1,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,161,0,0,0,1,0,0,0,0,1,0,624,1,0,0,0,0,0,0,0,0,566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,202,0,0,0,1,1,0,0,0,-1
0,0,0,222,0,0,1,1,0,0,0,0,0,0,749,1,0,0,0,0,0,0,0,0,500,1,0,1,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,57,0,0,0,1,1,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,311,0,0,1,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,225,0,0,0,0,0,0,0,0,0,0,562,1,0,0,1,0,0,0,1,1,477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,143,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,1,0,0,710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,656,0,0,0,1,0,0,0,0,1
0,0,0,178,0,0,0,1,0,0,0,0,0,0,687,1,0,0,0,0,0,0,0,0,344,0,0,0,0,0,1,31,0,0,0,0,0,0,0,505,0,0,0,1,1,1,0,0,-1
0,0,0,133,0,0,0,1,0,0,0,0,0,0,999,1,0,0,1,0,0,0,0,0,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,605,0,0,0,1,0,1,0,0,-1
0,0,0,118,0,0,0,0,0,0,0,0,0,0,500,1,0,0,1,0,0,0,0,1,389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,1,0,1,0,0,0,0,-1
0,0,0,83,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,588,0,0,0,0,1,0,0,0,1,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,125,0,0,1,1,0,0,0,0,0,0,375,1,0,0,1,0,0,0,0,0,189,1,1,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,-1
0,0,0,194,0,0,0,1,0,0,0,0,1,0,375,1,0,0,0,0,0,0,0,0,411,0,0,0,0,0,1,0,1,0,0,0,0,0,0,404,0,0,0,1,1,0,0,0,-1
0,0,0,170,0,0,1,1,0,0,0,0,0,0,624,0,0,0,1,0,0,1,0,0,422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,-1
0,0,0,135,0,0,1,1,0,0,0,0,1,0,812,0,0,0,1,0,0,0,0,0,644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,-1
0,0,1,127,0,0,0,1,0,0,0,0,0,0,812,0,0,0,1,0,0,0,0,0,355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,1,0,186,0,0,0,1,0,0,0,0,0,0,624,1,0,0,0,0,0,0,0,0,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,99,1,0,0,1,0,0,0,0,0,0,187,1,0,0,1,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,1,0,0,0,0,0,1,-1
0,0,0,69,0,0,0,1,0,0,0,0,1,0,812,1,0,0,1,0,0,0,0,0,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,214,0,0,1,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,1,0,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,-1
0,0,0,48,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,93,0,0,1,0,0,0,0,0,0,0,437,0,0,0,1,0,0,1,0,1,266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,-1
0,0,0,169,0,0,1,0,0,0,0,0,0,0,687,1,0,0,1,0,0,0,0,1,311,0,1,0,0,0,0,0,1,1,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,1,111,0,0,0,0,0,0,0,0,0,0,624,0,0,1,1,0,0,0,0,1,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,1,0,0,0,0,1
0,0,0,52,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,1,322,0,1,1,0,0,0,0,0,0,0,0,0,0,0,505,1,0,0,0,0,1,0,0,-1
0,0,0,172,0,0,0,1,0,0,0,0,1,0,500,1,0,0,0,0,0,0,0,0,588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,1,0,0,0,-1
0,0,0,123,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,577,0,0,0,0,0,1,0,0,1,0,0,0,0,0,555,0,0,0,1,0,0,0,0,-1
0,0,0,97,0,0,0,1,1,0,0,0,0,0,874,1,0,0,0,0,0,0,0,0,488,0,0,1,0,0,1,0,0,0,0,0,0,0,0,444,0,0,0,1,0,0,0,0,1
0,0,1,111,0,0,1,0,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,222,0,1,0,0,0,0,0,0,0,0,0,0,1,0,404,0,0,0,0,0,0,0,0,-1
0,1,0,227,0,0,0,1,1,453,0,0,0,0,937,1,0,0,0,0,0,0,0,0,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,1
0,0,1,131,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,73,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,313,0,0,0,0,0,0,0,0,0,0,624,1,0,0,1,0,0,1,0,1,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,45,0,0,0,1,0,0,1,0,0,0,624,1,0,0,0,0,0,0,0,0,211,0,1,0,0,0,0,6,0,0,0,0,0,0,0,242,1,1,0,0,0,0,0,0,-1
0,0,0,143,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,1,0,0,677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,323,0,0,0,1,0,0,0,0,1
0,0,0,131,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,70,0,0,0,1,0,0,0,0,0,0,562,0,1,0,1,0,0,0,0,0,389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,123,0,0,0,1,0,0,0,0,1,0,624,1,0,0,1,0,0,0,0,0,544,0,0,0,0,0,1,77,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,1,18,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,-1
0,0,0,122,0,0,0,1,1,436,1,0,0,0,812,0,0,1,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,0,0,1,0,0,0,0,1
0,0,0,110,0,0,0,1,1,0,0,0,0,0,687,0,0,1,1,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,1,0,229,0,0,0,1,0,0,0,0,1,0,562,1,0,0,0,0,0,0,0,0,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,131,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,137,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,1,0,0,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,706,1,0,0,0,0,0,0,0,-1
0,0,0,105,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,143,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,1,0,0,422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,-1
0,0,0,114,0,0,1,1,0,0,0,0,0,0,437,1,0,0,1,0,0,1,0,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,-1
0,0,0,115,1,0,0,0,0,0,0,0,0,0,812,0,1,0,1,0,0,0,0,0,511,0,0,0,0,1,0,0,1,0,0,0,0,1,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,203,0,0,0,1,0,359,0,1,0,0,687,1,0,0,0,0,0,0,0,0,322,0,1,1,0,0,0,0,0,0,0,0,0,0,0,565,1,0,0,0,0,0,0,0,1
0,0,0,196,0,0,0,1,0,0,0,0,0,0,812,0,0,0,1,0,0,0,0,0,655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,252,1,0,0,0,0,1,0,0,-1
0,0,0,194,0,0,1,1,1,0,0,0,0,0,812,0,0,0,1,0,0,0,0,0,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,220,1,1,0,0,0,0,0,0,0,0,312,0,0,0,1,0,0,0,0,0,355,0,0,0,0,0,0,0,1,0,0,0,0,1,0,404,0,1,0,0,0,0,0,0,-1
0,0,0,150,1,0,0,1,0,0,0,0,0,0,812,1,0,0,0,0,0,1,0,0,333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,1,0,0,0,-1
0,0,0,194,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,1,0,0,433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,605,1,0,0,0,0,0,0,0,-1
0,0,0,127,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,1,0,655,0,0,0,0,0,1,0,1,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,180,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,411,0,0,0,0,0,1,0,1,0,0,0,0,0,0,404,0,0,0,1,0,1,0,0,-1
0,0,0,321,1,0,0,0,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,1,366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,1,0,0,0,0,0,0,-1
0,0,0,170,1,0,0,0,1,0,1,0,0,0,687,0,0,0,0,0,0,0,0,1,411,0,1,0,0,0,0,54,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,96,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,-1
0,0,0,146,0,0,0,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,344,0,0,0,0,0,1,0,0,1,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,89,0,0,0,1,0,0,0,0,0,0,812,0,0,0,1,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,404,1,0,0,0,0,1,0,0,-1
0,0,0,70,0,0,0,1,1,0,0,0,0,0,687,0,0,0,1,0,0,0,0,0,377,0,1,0,0,0,0,16,0,0,0,0,0,0,0,202,1,0,0,0,0,0,0,0,-1
0,0,1,201,0,0,0,1,0,0,0,0,0,0,562,0,0,1,1,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,182,1,0,0,0,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,1,688,0,0,0,0,1,0,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,0,0,-1
0,0,0,142,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,1,0,0,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,101,0,0,0,1,1,0,0,0,0,0,874,0,0,1,1,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,127,0,0,1,1,1,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,129,0,0,0,1,1,0,0,0,0,0,999,1,0,0,1,0,0,0,0,0,533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,65,1,1,0,1,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,1,0,0,1,0,0,0,-1
0,1,0,73,0,0,0,1,0,0,0,0,0,0,749,1,0,0,0,0,0,0,0,0,344,1,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,143,0,0,0,1,0,0,0,1,0,0,562,1,0,0,0,0,0,0,0,0,377,0,0,1,0,0,1,0,0,0,0,0,0,0,0,575,0,0,0,1,0,0,0,0,1
0,0,0,166,0,0,0,1,0,0,0,0,0,0,562,1,1,0,1,0,0,0,0,0,466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,225,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,577,1,0,0,0,0,1,77,0,0,0,0,0,0,0,383,0,0,0,1,0,0,0,0,1
0,0,0,50,0,0,0,1,1,0,0,0,0,0,874,1,0,0,1,0,0,0,0,0,577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,184,0,0,0,1,0,0,0,0,0,0,187,1,0,0,1,0,0,0,0,0,555,0,0,0,0,1,0,0,1,0,0,0,0,0,0,373,1,1,0,0,0,0,0,0,-1
0,0,0,75,0,0,0,1,0,0,0,0,0,0,624,1,0,0,0,0,0,0,0,0,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,525,0,0,0,1,1,1,0,0,-1
0,0,0,32,0,0,0,1,0,0,0,0,0,0,562,1,0,0,0,0,0,0,0,0,799,0,0,0,0,0,1,49,0,0,1,0,0,0,0,706,0,0,0,1,1,0,0,0,-1
0,0,1,72,1,0,0,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,84,1,0,0,1,0,0,0,0,0,0,874,1,0,0,1,0,0,0,0,0,611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,1,0,0,1
0,0,0,151,0,0,0,0,0,0,0,0,0,0,749,1,0,0,1,0,0,1,0,1,400,0,1,0,0,0,0,105,0,0,0,0,0,0,0,434,1,0,0,0,0,0,0,0,1
0,0,0,55,0,0,0,1,1,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,-1
0,0,0,37,0,0,0,0,0,0,0,0,1,0,624,1,0,0,1,0,0,0,0,1,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,173,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,505,1,0,0,0,0,1,0,0,-1
0,0,0,241,0,0,0,1,0,0,0,0,0,0,375,0,0,0,1,0,0,1,0,0,688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,353,1,0,0,0,0,0,0,0,-1
0,0,0,131,0,0,0,1,1,0,0,0,0,0,874,1,0,0,0,0,0,0,0,0,455,0,0,1,0,0,1,0,0,0,0,0,0,0,0,605,0,0,0,1,0,0,0,0,-1
0,0,0,126,0,0,1,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,202,0,1,0,0,0,0,0,0,-1
0,0,0,38,0,0,0,1,0,0,0,0,0,0,562,1,1,0,1,1,0,0,0,0,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,-1
1,0,0,24,0,0,0,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,644,0,1,1,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,1,0,0,-1
0,0,0,69,0,0,0,1,0,0,0,0,0,0,562,1,0,0,0,0,0,0,0,0,599,0,0,0,0,0,1,0,0,1,0,0,0,0,0,605,0,0,0,1,1,0,0,0,1
0,0,0,245,0,0,0,1,0,0,0,0,0,0,562,0,1,0,1,0,0,0,0,0,633,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,1
0,0,0,32,0,0,0,1,0,0,0,0,1,0,624,1,0,0,1,0,0,0,0,0,466,0,0,0,0,0,1,77,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,102,0,0,0,1,0,0,0,0,0,0,749,1,0,0,1,0,0,0,0,0,566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,1,0,0,-1
0,0,0,131,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,-1
0,0,0,258,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,577,0,0,0,0,0,1,0,0,1,0,0,0,0,0,363,0,0,0,1,0,0,0,0,1
0,0,0,87,1,0,0,1,0,0,0,0,1,0,624,1,0,0,1,0,0,0,0,0,433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,165,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,1,0,0,522,0,0,0,0,0,1,150,0,0,0,0,0,0,0,454,0,0,0,1,0,0,0,0,1
0,0,0,502,1,0,0,1,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,0,400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,363,0,1,0,0,0,0,0,0,-1
0,0,0,140,0,0,0,0,0,0,0,0,0,0,312,1,1,0,1,0,0,0,0,1,522,0,0,0,0,0,1,0,1,0,0,0,0,0,0,565,0,0,0,1,0,0,0,0,-1
0,0,0,137,0,0,0,1,0,453,0,0,0,0,937,1,0,0,1,0,0,0,0,0,611,0,0,0,0,0,1,0,1,0,0,0,0,0,0,555,0,0,0,1,0,1,0,0,1
0,0,0,123,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,477,1,0,0,0,1,0,0,1,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,1
0,0,1,128,0,0,0,1,0,0,0,0,0,0,437,0,0,1,1,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,1,0,0,0,0,-1
0,0,0,246,0,0,0,1,1,0,1,0,0,0,999,1,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,706,1,0,0,0,0,0,0,0,1
0,0,0,35,0,0,0,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,1,0,0,-1
0,0,0,24,1,0,0,0,0,0,1,1,0,0,562,0,0,0,0,0,0,0,0,1,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,175,0,0,1,1,0,0,0,0,0,0,624,1,0,0,1,0,0,1,0,0,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,-1
0,0,1,122,0,0,1,1,0,0,0,0,0,0,624,1,0,0,1,0,0,0,0,0,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,-1
0,0,0,297,0,0,0,1,1,0,0,0,0,0,874,1,0,0,1,0,0,0,0,0,533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,605,1,0,0,0,0,0,0,0,-1
0,0,0,164,0,1,0,0,0,0,0,0,0,0,562,0,0,0,1,0,0,0,0,1,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,1,1,0,0,0,0,0,0,-1
0,0,1,156,1,0,0,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,1,-1
0,0,0,20,0,0,0,1,0,554,0,0,0,0,812,1,0,0,0,0,0,1,0,0,411,0,0,0,0,0,1,0,0,0,0,1,0,0,0,505,0,0,0,1,0,0,0,0,1
0,0,1,61,1,0,0,0,0,0,0,0,0,0,375,0,0,0,1,0,0,0,0,1,622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,-1
0,0,0,77,0,0,1,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,303,0,1,0,0,0,0,0,0,-1
0,0,0,90,0,0,0,1,1,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,404,0,0,0,1,0,0,0,0,1
0,0,0,40,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,210,0,0,0,1,0,0,0,0,1,0,562,1,0,0,0,0,0,0,0,0,577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,555,0,0,0,1,1,0,0,0,1
0,0,1,218,0,0,0,1,0,0,0,0,0,0,749,1,0,0,1,0,0,0,0,0,266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,303,1,0,0,0,0,0,0,0,-1
0,0,0,86,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,1,0,0,366,0,1,0,0,0,0,86,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,1
0,0,0,145,0,0,1,1,0,0,0,0,0,0,562,1,0,0,1,0,0,0,0,0,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,353,0,1,0,0,0,0,0,0,-1
0,0,0,120,0,0,0,1,0,0,0,1,0,0,437,0,0,0,1,0,0,0,0,0,555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,404,1,0,0,0,0,0,0,0,-1
0,0,0,54,0,0,0,1,0,0,0,0,0,0,812,1,0,0,1,0,0,0,0,0,422,0,0,0,0,0,1,0,1,0,0,0,0,0,0,404,0,0,0,1,0,1,0,0,1
0,0,0,141,0,0,0,1,0,0,0,0,1,0,562,1,0,0,1,0,0,0,0,0,577,0,0,0,0,0,1,73,0,0,0,0,0,0,0,505,0,0,0,1,0,0,0,0,1
0,0,0,45,0,0,0,1,0,0,0,0,0,0,812,1,0,0,0,0,0,0,0,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,505,0,0,0,1,1,1,0,0,-1
0,0,0,124,0,0,0,1,0,0,0,0,0,0,624,0,0,0,1,0,0,0,0,0,433,0,0,0,0,1,0,86,0,0,0,0,0,0,0,404,1,0,0,0,0,1,0,0,1
0,0,0,123,0,0,0,1,0,0,0,0,0,0,624,1,0,0,0,0,0,0,0,0,322,0,1,1,0,0,0,0,1,0,0,0,0,0,0,404,1,0,0,0,0,1,0,0,-1
0,0,0,82,0,0,0,1,0,0,0,0,0,0,624,1,0,0,0,0,0,1,0,0,544,0,0,0,0,1,0,0,0,0,0,1,0,0,0,252,1,0,0,0,0,0,0,0,-1
0,0,0,128,1,0,0,1,0,0,0,0,0,0,375,0,0,0,1,0,0,0,0,0,289,0,0,0,0,1,0,0,1,0,0,0,0,0,0,404,0,1,0,0,0,0,0,0,-1
0,0,0,80,0,0,0,0,0,0,0,0,1,0,375,0,0,1,1,0,0,0,0,0,311,0,0,0,0,0,0,0,1,0,0,0,0,1,0,484,0,0,0,1,0,0,0,0,-1
